idhod,hodnota,vuk,vuk_text,stapro_kod,vuzemi_cis,vuzemi_kod,rok,casref_od,casref_do,vuzemi_txt
967534738,9,DEM0007,Živě narození,4355,43,562947,2021,2021-01-01,2021-12-31,Vilémov
967534772,2,DEM0007,Živě narození,4355,43,563064,2021,2021-01-01,2021-12-31,Hora Svatého Šebestiána
967536067,4,DEM0007,Živě narození,4355,43,567281,2021,2021-01-01,2021-12-31,Lužice
967537255,44,DEM0007,Živě narození,4355,43,571539,2021,2021-01-01,2021-12-31,Chrast
967537264,7,DEM0007,Živě narození,4355,43,571563,2021,2021-01-01,2021-12-31,Jenišovice
967534315,1,DEM0007,Živě narození,4355,43,561576,2021,2021-01-01,2021-12-31,Budkov
967534336,0,DEM0007,Živě narození,4355,43,561622,2021,2021-01-01,2021-12-31,Chotovice
967538636,4,DEM0007,Živě narození,4355,43,576395,2021,2021-01-01,2021-12-31,Kounov
967539554,23,DEM0007,Živě narození,4355,43,579548,2021,2021-01-01,2021-12-31,Mladé Buky
967540861,7,DEM0007,Živě narození,4355,43,584851,2021,2021-01-01,2021-12-31,Přítluky
967540865,13,DEM0007,Živě narození,4355,43,584860,2021,2021-01-01,2021-12-31,Rakvice
967540874,14,DEM0007,Živě narození,4355,43,584894,2021,2021-01-01,2021-12-31,Starovice
967540890,29,DEM0007,Živě narození,4355,43,584932,2021,2021-01-01,2021-12-31,Šitbořice
967538182,8,DEM0007,Živě narození,4355,43,574554,2021,2021-01-01,2021-12-31,Velichovky
967538196,4,DEM0007,Živě narození,4355,43,574589,2021,2021-01-01,2021-12-31,Velký Třebešov
967538202,4,DEM0007,Živě narození,4355,43,574597,2021,2021-01-01,2021-12-31,Vilantice
967539171,80,DEM0007,Živě narození,4355,43,578444,2021,2021-01-01,2021-12-31,Moravská Třebová
967539182,3,DEM0007,Živě narození,4355,43,578479,2021,2021-01-01,2021-12-31,Oldřiš
967540437,10,DEM0007,Živě narození,4355,43,583367,2021,2021-01-01,2021-12-31,Medlov
967540439,20,DEM0007,Živě narození,4355,43,583383,2021,2021-01-01,2021-12-31,Měnín
967542805,11,DEM0007,Živě narození,4355,43,591831,2021,2021-01-01,2021-12-31,Tasov
967545075,22,DEM0007,Živě narození,4355,43,599832,2021,2021-01-01,2021-12-31,Sedlnice
967545090,88,DEM0007,Živě narození,4355,43,599921,2021,2021-01-01,2021-12-31,Studénka
967545117,1056,DEM0007,Živě narození,4355,101,40169,2021,2021-01-01,2021-12-31,Benešov
967542365,1,DEM0007,Živě narození,4355,43,590151,2021,2021-01-01,2021-12-31,Vitčice
967543345,7,DEM0007,Živě narození,4355,43,593800,2021,2021-01-01,2021-12-31,Borotice
967543358,6,DEM0007,Živě narození,4355,43,593842,2021,2021-01-01,2021-12-31,Břežany
967546674,3,DEM0007,Živě narození,4355,43,511242,2021,2021-01-01,2021-12-31,Vícenice u Náměště nad Oslavou
967546677,6,DEM0007,Živě narození,4355,43,511307,2021,2021-01-01,2021-12-31,Rácovice
967547601,4,DEM0007,Živě narození,4355,43,530794,2021,2021-01-01,2021-12-31,Trnávka
967547605,0,DEM0007,Živě narození,4355,43,530808,2021,2021-01-01,2021-12-31,Královec
967547620,0,DEM0007,Živě narození,4355,43,530875,2021,2021-01-01,2021-12-31,Starkoč
967548907,14,DEM0007,Živě narození,4355,43,534749,2021,2021-01-01,2021-12-31,Čečelice
967545891,755,DEM0007,Živě narození,4355,65,6113,2021,2021-01-01,2021-12-31,Třebíč
967545893,476,DEM0007,Živě narození,4355,65,6114,2021,2021-01-01,2021-12-31,Velké Meziříčí
967545906,552,DEM0007,Živě narození,4355,65,6202,2021,2021-01-01,2021-12-31,Boskovice
967545921,387,DEM0007,Živě narození,4355,65,6207,2021,2021-01-01,2021-12-31,Hustopeče
967547255,0,DEM0007,Živě narození,4355,43,529753,2021,2021-01-01,2021-12-31,Dívčí Kopy
967550877,2,DEM0007,Živě narození,4355,43,540960,2021,2021-01-01,2021-12-31,Ohrazenice
967551863,12,DEM0007,Živě narození,4355,43,545473,2021,2021-01-01,2021-12-31,Dolní Třebonín
967551896,8,DEM0007,Živě narození,4355,43,545597,2021,2021-01-01,2021-12-31,Lipno nad Vltavou
967551899,16,DEM0007,Živě narození,4355,43,545601,2021,2021-01-01,2021-12-31,Loučovice
967551907,5,DEM0007,Živě narození,4355,43,545627,2021,2021-01-01,2021-12-31,Mirkovice
967551415,13,DEM0007,Živě narození,4355,43,542865,2021,2021-01-01,2021-12-31,Jablůnka
967551425,21,DEM0007,Živě narození,4355,43,542989,2021,2021-01-01,2021-12-31,Kelč
967551454,6,DEM0007,Živě narození,4355,43,544264,2021,2021-01-01,2021-12-31,Leskovec
967552721,5,DEM0007,Živě narození,4355,43,548669,2021,2021-01-01,2021-12-31,Rohenice
967556695,11,DEM0007,Živě narození,4355,43,564354,2021,2021-01-01,2021-12-31,Příšovice
967556729,5,DEM0007,Živě narození,4355,43,564435,2021,2021-01-01,2021-12-31,Svijanský Újezd
967554006,2,DEM0007,Živě narození,4355,43,552976,2021,2021-01-01,2021-12-31,Rataje
967554027,4,DEM0007,Živě narození,4355,43,553034,2021,2021-01-01,2021-12-31,Řepeč
967554033,0,DEM0007,Živě narození,4355,43,553042,2021,2021-01-01,2021-12-31,Mladecko
967555322,39,DEM0007,Živě narození,4355,43,559601,2021,2021-01-01,2021-12-31,Vochov
967556244,1,DEM0007,Živě narození,4355,43,562980,2021,2021-01-01,2021-12-31,Bílence
967556278,132,DEM0007,Živě narození,4355,43,563129,2021,2021-01-01,2021-12-31,Klášterec nad Ohří
967557555,12,DEM0007,Živě narození,4355,43,567060,2021,2021-01-01,2021-12-31,Braňany
967557575,2,DEM0007,Živě narození,4355,43,567221,2021,2021-01-01,2021-12-31,Korozluky
967554568,916,DEM0007,Živě narození,4355,43,555134,2021,2021-01-01,2021-12-31,Pardubice
967557935,9,DEM0007,Živě narození,4355,43,568643,2021,2021-01-01,2021-12-31,Kateřinice
967557951,9,DEM0007,Živě narození,4355,43,568686,2021,2021-01-01,2021-12-31,Mošnov
967557961,13,DEM0007,Živě narození,4355,43,568732,2021,2021-01-01,2021-12-31,Ženklava
967559243,6,DEM0007,Živě narození,4355,43,572861,2021,2021-01-01,2021-12-31,Křičeň
967559265,83,DEM0007,Živě narození,4355,43,572926,2021,2021-01-01,2021-12-31,Hořice
967560252,0,DEM0007,Živě narození,4355,43,576522,2021,2021-01-01,2021-12-31,Mokré
967561398,2,DEM0007,Živě narození,4355,43,580881,2021,2021-01-01,2021-12-31,Řetůvka
967561416,3,DEM0007,Živě narození,4355,43,581038,2021,2021-01-01,2021-12-31,Šedivec
967561432,10,DEM0007,Živě narození,4355,43,581062,2021,2021-01-01,2021-12-31,Tisová
967561436,11,DEM0007,Živě narození,4355,43,581071,2021,2021-01-01,2021-12-31,Třebovice
967558793,6,DEM0007,Živě narození,4355,43,571342,2021,2021-01-01,2021-12-31,Svrkyně
967558819,0,DEM0007,Živě narození,4355,43,571423,2021,2021-01-01,2021-12-31,Zichovec
967564016,3,DEM0007,Živě narození,4355,43,590312,2021,2021-01-01,2021-12-31,Biskupice-Pulkov
967564040,3,DEM0007,Živě narození,4355,43,590410,2021,2021-01-01,2021-12-31,Budkov
967562344,6,DEM0007,Živě narození,4355,43,584380,2021,2021-01-01,2021-12-31,Bulhary
967563644,4,DEM0007,Živě narození,4355,43,589039,2021,2021-01-01,2021-12-31,Střílky
967563669,5,DEM0007,Živě narození,4355,43,589136,2021,2021-01-01,2021-12-31,Vítonice
967563674,2,DEM0007,Živě narození,4355,43,589152,2021,2021-01-01,2021-12-31,Zahnašovice
967563677,5,DEM0007,Živě narození,4355,43,589161,2021,2021-01-01,2021-12-31,Záříčí
967566961,556,DEM0007,Živě narození,4355,65,2121,2021,2021-01-01,2021-12-31,Rakovník
967496346,0,DEM0007,Živě narození,4355,43,578304,2021,2021-01-01,2021-12-31,Lavičné
967493733,3,DEM0007,Živě narození,4355,43,569259,2021,2021-01-01,2021-12-31,Dolní Nětčice
967493738,3,DEM0007,Živě narození,4355,43,569275,2021,2021-01-01,2021-12-31,Horní Nětčice
967498048,14,DEM0007,Živě narození,4355,43,584452,2021,2021-01-01,2021-12-31,Hlohovec
967498061,21,DEM0007,Živě narození,4355,43,584487,2021,2021-01-01,2021-12-31,Hrušky
967498067,70,DEM0007,Živě narození,4355,43,584495,2021,2021-01-01,2021-12-31,Hustopeče
967498075,10,DEM0007,Živě narození,4355,43,584525,2021,2021-01-01,2021-12-31,Jevišovka
967498986,17,DEM0007,Živě narození,4355,43,587729,2021,2021-01-01,2021-12-31,Nový Šaldorf-Sedlešovice
967500273,15,DEM0007,Živě narození,4355,43,592455,2021,2021-01-01,2021-12-31,Ostrožská Lhota
967497606,11,DEM0007,Živě narození,4355,43,582999,2021,2021-01-01,2021-12-31,Hajany
967497608,3,DEM0007,Živě narození,4355,43,583014,2021,2021-01-01,2021-12-31,Heroltice
967498910,0,DEM0007,Živě narození,4355,43,587524,2021,2021-01-01,2021-12-31,Milíčov
967499828,0,DEM0007,Živě narození,4355,43,590665,2021,2021-01-01,2021-12-31,Hornice
967499836,2,DEM0007,Živě narození,4355,43,590681,2021,2021-01-01,2021-12-31,Hrutov
967499843,4,DEM0007,Živě narození,4355,43,590703,2021,2021-01-01,2021-12-31,Chlístov
967499855,54,DEM0007,Živě narození,4355,43,590754,2021,2021-01-01,2021-12-31,Jaroměřice nad Rokytnou
967499859,4,DEM0007,Živě narození,4355,43,590762,2021,2021-01-01,2021-12-31,Jasenice
967502200,2,DEM0007,Živě narození,4355,43,599522,2021,2021-01-01,2021-12-31,Husí Lhota
967502224,13,DEM0007,Živě narození,4355,43,599603,2021,2021-01-01,2021-12-31,Lichnov
967502230,2,DEM0007,Živě narození,4355,43,599611,2021,2021-01-01,2021-12-31,Vrbice
967502235,4,DEM0007,Živě narození,4355,43,599620,2021,2021-01-01,2021-12-31,Chleby
967503224,232,DEM0007,Živě narození,4355,65,7112,2021,2021-01-01,2021-12-31,Uničov
967504517,4,DEM0007,Živě narození,4355,43,530191,2021,2021-01-01,2021-12-31,Mnichovice
967504545,7,DEM0007,Živě narození,4355,43,530298,2021,2021-01-01,2021-12-31,Netvořice
967504570,0,DEM0007,Živě narození,4355,43,530379,2021,2021-01-01,2021-12-31,Drahoňův Újezd
967501775,58,DEM0007,Živě narození,4355,43,598062,2021,2021-01-01,2021-12-31,Bystřice
967502759,198,DEM0007,Živě narození,4355,65,3106,2021,2021-01-01,2021-12-31,Kaplice
967502774,361,DEM0007,Živě narození,4355,65,3109,2021,2021-01-01,2021-12-31,Prachatice
967507087,4,DEM0007,Živě narození,4355,43,538159,2021,2021-01-01,2021-12-31,Hájek
967508351,2,DEM0007,Živě narození,4355,43,542253,2021,2021-01-01,2021-12-31,Příčina
967508363,3,DEM0007,Živě narození,4355,43,542318,2021,2021-01-01,2021-12-31,Blazice
967508367,9,DEM0007,Živě narození,4355,43,542326,2021,2021-01-01,2021-12-31,Ruda
967508384,7,DEM0007,Živě narození,4355,43,542415,2021,2021-01-01,2021-12-31,Slabce
967505360,3,DEM0007,Živě narození,4355,43,532916,2021,2021-01-01,2021-12-31,Šlapanice
967506667,1,DEM0007,Živě narození,4355,43,536881,2021,2021-01-01,2021-12-31,Horní Poříčí
967506712,153,DEM0007,Živě narození,4355,43,537004,2021,2021-01-01,2021-12-31,Nymburk
967507913,1,DEM0007,Živě narození,4355,43,540943,2021,2021-01-01,2021-12-31,Obory
967508911,12,DEM0007,Živě narození,4355,43,545481,2021,2021-01-01,2021-12-31,Frymburk
967508923,10,DEM0007,Živě narození,4355,43,545520,2021,2021-01-01,2021-12-31,Hořice na Šumavě
967508931,21,DEM0007,Živě narození,4355,43,545554,2021,2021-01-01,2021-12-31,Kájov
967511346,0,DEM0007,Živě narození,4355,43,553972,2021,2021-01-01,2021-12-31,Rybníček
967511351,2,DEM0007,Živě narození,4355,43,553999,2021,2021-01-01,2021-12-31,Mutěnín
967513144,28,DEM0007,Živě narození,4355,43,562262,2021,2021-01-01,2021-12-31,Zákupy
967509561,3,DEM0007,Živě narození,4355,43,548171,2021,2021-01-01,2021-12-31,Košetice
967510908,5,DEM0007,Živě narození,4355,43,552615,2021,2021-01-01,2021-12-31,Vělopolí
967513486,11,DEM0007,Živě narození,4355,43,563382,2021,2021-01-01,2021-12-31,Údlice
967514478,8,DEM0007,Živě narození,4355,43,566519,2021,2021-01-01,2021-12-31,Nové Sedlo
967515692,4,DEM0007,Živě narození,4355,43,570842,2021,2021-01-01,2021-12-31,Vinec
967515740,11,DEM0007,Živě narození,4355,43,570982,2021,2021-01-01,2021-12-31,Tuřice
967517000,14,DEM0007,Živě narození,4355,43,574911,2021,2021-01-01,2021-12-31,Dolní Roveň
967517030,27,DEM0007,Živě narození,4355,43,575071,2021,2021-01-01,2021-12-31,Chvaletice
967514024,3,DEM0007,Živě narození,4355,43,565113,2021,2021-01-01,2021-12-31,Lhotka nad Labem
967514032,5,DEM0007,Živě narození,4355,43,565148,2021,2021-01-01,2021-12-31,Libkovice pod Řípem
967520465,3,DEM0007,Živě narození,4355,43,587907,2021,2021-01-01,2021-12-31,Katov
967519926,5,DEM0007,Živě narození,4355,43,586218,2021,2021-01-01,2021-12-31,Javorník
967519956,7,DEM0007,Živě narození,4355,43,586285,2021,2021-01-01,2021-12-31,Kozojídky
967519964,6,DEM0007,Živě narození,4355,43,586293,2021,2021-01-01,2021-12-31,Kuželov
967519967,81,DEM0007,Živě narození,4355,43,586307,2021,2021-01-01,2021-12-31,Kyjov
967521171,2,DEM0007,Živě narození,4355,43,590495,2021,2021-01-01,2021-12-31,Čikov
967518194,1,DEM0007,Živě narození,4355,43,579441,2021,2021-01-01,2021-12-31,Lanžov
967523720,14,DEM0007,Živě narození,4355,43,599735,2021,2021-01-01,2021-12-31,Březová-Oleško
967523733,0,DEM0007,Živě narození,4355,43,599778,2021,2021-01-01,2021-12-31,Závraty
967524722,155,DEM0007,Živě narození,4355,65,7104,2021,2021-01-01,2021-12-31,Lipník nad Bečvou
967524742,739,DEM0007,Živě narození,4355,65,7109,2021,2021-01-01,2021-12-31,Přerov
967522037,3,DEM0007,Živě narození,4355,43,593702,2021,2021-01-01,2021-12-31,Zelená Hora
967522074,15,DEM0007,Živě narození,4355,43,593826,2021,2021-01-01,2021-12-31,Božice
967528518,0,DEM0007,Živě narození,4355,43,538027,2021,2021-01-01,2021-12-31,Smolné Pece
967528531,41,DEM0007,Živě narození,4355,43,538051,2021,2021-01-01,2021-12-31,Bašť
967525377,0,DEM0007,Živě narození,4355,43,511986,2021,2021-01-01,2021-12-31,Horní Lomná
967525400,5,DEM0007,Živě narození,4355,43,512532,2021,2021-01-01,2021-12-31,Bochoř
967526670,2,DEM0007,Živě narození,4355,43,532100,2021,2021-01-01,2021-12-31,Blevice
967526688,52,DEM0007,Živě narození,4355,43,532169,2021,2021-01-01,2021-12-31,Buštěhrad
967526694,3,DEM0007,Živě narození,4355,43,532185,2021,2021-01-01,2021-12-31,Cvrčovice
967526722,7,DEM0007,Živě narození,4355,43,532274,2021,2021-01-01,2021-12-31,Družec
967527991,4,DEM0007,Živě narození,4355,43,536296,2021,2021-01-01,2021-12-31,Malšín
967526217,0,DEM0007,Živě narození,4355,43,530719,2021,2021-01-01,2021-12-31,Studený
967526229,6,DEM0007,Živě narození,4355,43,530751,2021,2021-01-01,2021-12-31,Tehov
967526270,59,DEM0007,Živě narození,4355,43,530841,2021,2021-01-01,2021-12-31,Týnec nad Sázavou
967527252,12,DEM0007,Živě narození,4355,43,533866,2021,2021-01-01,2021-12-31,Vitice
967530580,4,DEM0007,Živě narození,4355,43,546402,2021,2021-01-01,2021-12-31,Hospříz
967532813,3,DEM0007,Živě narození,4355,43,554103,2021,2021-01-01,2021-12-31,Řídeč
967532823,5,DEM0007,Živě narození,4355,43,554138,2021,2021-01-01,2021-12-31,Postřekov
967530132,31,DEM0007,Živě narození,4355,43,544795,2021,2021-01-01,2021-12-31,Litvínovice
967530149,7,DEM0007,Živě narození,4355,43,544850,2021,2021-01-01,2021-12-31,Růžďka
967531149,1,DEM0007,Živě narození,4355,43,548618,2021,2021-01-01,2021-12-31,Kraborovice
967531163,7,DEM0007,Živě narození,4355,43,548651,2021,2021-01-01,2021-12-31,Libel
967534479,10,DEM0007,Živě narození,4355,43,562131,2021,2021-01-01,2021-12-31,Svor
967534488,2,DEM0007,Živě narození,4355,43,562165,2021,2021-01-01,2021-12-31,Zvíkovské Podhradí
967535778,1,DEM0007,Živě narození,4355,43,566331,2021,2021-01-01,2021-12-31,Hvožďany
967535792,1,DEM0007,Živě narození,4355,43,566365,2021,2021-01-01,2021-12-31,Poděvousy
967537291,2,DEM0007,Živě narození,4355,43,571644,2021,2021-01-01,2021-12-31,Štíhlice
967534027,5,DEM0007,Živě narození,4355,43,560529,2021,2021-01-01,2021-12-31,Dolní Hrachovice
967534045,24,DEM0007,Živě narození,4355,43,560570,2021,2021-01-01,2021-12-31,Nové Sedlo
967535317,1,DEM0007,Živě narození,4355,43,564796,2021,2021-01-01,2021-12-31,Výžerky
967535363,2,DEM0007,Živě narození,4355,43,564931,2021,2021-01-01,2021-12-31,Chodovlice
967540576,9,DEM0007,Živě narození,4355,43,583821,2021,2021-01-01,2021-12-31,Řícmanice
967540579,24,DEM0007,Živě narození,4355,43,583839,2021,2021-01-01,2021-12-31,Říčany
967537893,4,DEM0007,Živě narození,4355,43,573604,2021,2021-01-01,2021-12-31,Služátky
967537942,9,DEM0007,Živě narození,4355,43,573736,2021,2021-01-01,2021-12-31,Vidochov
967539206,1,DEM0007,Živě narození,4355,43,578525,2021,2021-01-01,2021-12-31,Frymburk
967539224,15,DEM0007,Živě narození,4355,43,578584,2021,2021-01-01,2021-12-31,Pomezí
967540136,8,DEM0007,Živě narození,4355,43,582182,2021,2021-01-01,2021-12-31,Ostrov u Macochy
967540162,3,DEM0007,Živě narození,4355,43,582280,2021,2021-01-01,2021-12-31,Rozsíčka
967540445,70,DEM0007,Živě narození,4355,43,583391,2021,2021-01-01,2021-12-31,Modřice
967541436,0,DEM0007,Živě narození,4355,43,586927,2021,2021-01-01,2021-12-31,Boršov
967541439,40,DEM0007,Živě narození,4355,43,586943,2021,2021-01-01,2021-12-31,Brtnice
967541447,2,DEM0007,Živě narození,4355,43,586960,2021,2021-01-01,2021-12-31,Křekov
967541457,4,DEM0007,Živě narození,4355,43,586986,2021,2021-01-01,2021-12-31,Cerekvička-Rosice
967543825,4,DEM0007,Živě narození,4355,43,595349,2021,2021-01-01,2021-12-31,Březejc
967543837,3,DEM0007,Živě narození,4355,43,595381,2021,2021-01-01,2021-12-31,Březské
967544880,3,DEM0007,Živě narození,4355,43,599182,2021,2021-01-01,2021-12-31,Pařezov
967544896,65,DEM0007,Živě narození,4355,43,599247,2021,2021-01-01,2021-12-31,Bílovec
967542053,5,DEM0007,Živě narození,4355,43,589098,2021,2021-01-01,2021-12-31,Třebětice
967542061,5,DEM0007,Živě narození,4355,43,589128,2021,2021-01-01,2021-12-31,Věžky
967542072,14,DEM0007,Živě narození,4355,43,589187,2021,2021-01-01,2021-12-31,Zborovice
967542079,9,DEM0007,Živě narození,4355,43,589225,2021,2021-01-01,2021-12-31,Žalkovice
967543076,31,DEM0007,Živě narození,4355,43,592820,2021,2021-01-01,2021-12-31,Vlčnov
967543364,2,DEM0007,Živě narození,4355,43,593877,2021,2021-01-01,2021-12-31,Čejkovice
967543367,0,DEM0007,Živě narození,4355,43,593885,2021,2021-01-01,2021-12-31,Čermákovice
967548626,3,DEM0007,Živě narození,4355,43,533891,2021,2021-01-01,2021-12-31,Vrbčany
967548647,6,DEM0007,Živě narození,4355,43,533971,2021,2021-01-01,2021-12-31,Bílé Podolí
967548659,3,DEM0007,Živě narození,4355,43,534013,2021,2021-01-01,2021-12-31,Černíny
967548679,3,DEM0007,Živě narození,4355,43,534064,2021,2021-01-01,2021-12-31,Hostovlice
967545938,240,DEM0007,Živě narození,4355,65,6212,2021,2021-01-01,2021-12-31,Moravský Krumlov
967549502,2,DEM0007,Živě narození,4355,43,536555,2021,2021-01-01,2021-12-31,Krty-Hradec
967549510,3,DEM0007,Živě narození,4355,43,536571,2021,2021-01-01,2021-12-31,Kamenná
967546485,3,DEM0007,Živě narození,4355,43,507458,2021,2021-01-01,2021-12-31,Košařiska
967546510,1,DEM0007,Živě narození,4355,43,507695,2021,2021-01-01,2021-12-31,Záhoří
967552947,4,DEM0007,Živě narození,4355,43,549371,2021,2021-01-01,2021-12-31,Dražíč
967552974,2,DEM0007,Živě narození,4355,43,549479,2021,2021-01-01,2021-12-31,Jetětice
967552983,4,DEM0007,Živě narození,4355,43,549509,2021,2021-01-01,2021-12-31,Kostelec nad Vltavou
967550143,23,DEM0007,Živě narození,4355,43,538582,2021,2021-01-01,2021-12-31,Ondřejov
967550166,27,DEM0007,Živě narození,4355,43,538647,2021,2021-01-01,2021-12-31,Postřižín
967551151,4,DEM0007,Živě narození,4355,43,541885,2021,2021-01-01,2021-12-31,Týnec
967551177,2,DEM0007,Živě narození,4355,43,541966,2021,2021-01-01,2021-12-31,Krupá
967551183,5,DEM0007,Živě narození,4355,43,541974,2021,2021-01-01,2021-12-31,Krušovice
967552449,2,DEM0007,Živě narození,4355,43,547824,2021,2021-01-01,2021-12-31,Křižanovice
967552459,2,DEM0007,Živě narození,4355,43,547859,2021,2021-01-01,2021-12-31,Zájezdec
967552479,6,DEM0007,Živě narození,4355,43,547905,2021,2021-01-01,2021-12-31,Rybník
967552483,13,DEM0007,Živě narození,4355,43,547913,2021,2021-01-01,2021-12-31,Horní Cerekev
